2022-09-16 03:43:24.167000 | LOGGING | Four | 991540078310596608 | so do I
2022-09-15 06:48:05.421000 | LOGGING | a-little-trolling | 991540078310596608 | Ta marwa pod
2022-09-15 06:48:03.269000 | LOGGING | Rip Van Winkle | 991540078310596608 | *Bro, You cannot even spell.
2022-09-15 06:47:58.837000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | wats up
2022-09-15 06:47:48.118000 | LOGGING | Four | 991540078310596608 | But go on
2022-09-15 06:47:46.003000 | LOGGING | Four | 991540078310596608 | Bro u cant even spell
2022-09-15 06:47:37.557000 | LOGGING | Four | 991540078310596608 | You mean a non-official language that samples multiple ancient languages?
2022-09-15 06:47:37.272000 | LOGGING | Rip Van Winkle | 991540078310596608 | YOU GUYS I AHVE AN IMPORFTANTG NNOUNCMERNBT
2022-09-15 06:46:54.951000 | LOGGING | a-little-trolling | 991540078310596608 | And you don't speak wenja
2022-09-15 06:46:45.757000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | shits abouta happen 🥸
2022-09-15 06:46:44.693000 | LOGGING | a-little-trolling | 991540078310596608 | Like that's any fucking better?
2022-09-15 06:46:25.211000 | LOGGING | Four | 991540078310596608 | Blind cunt
2022-09-15 06:46:13.847000 | LOGGING | Four | 991540078310596608 | Bro its a femboy
2022-09-15 06:45:51.299000 | LOGGING | a-little-trolling | 991540078310596608 | And you don't speak wenja
2022-09-15 06:45:43.116000 | LOGGING | a-little-trolling | 991540078310596608 | My brother in Christ you have a anime pfp
2022-09-15 06:14:35.093000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | Back
2022-09-15 06:09:31.533000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <a:guh_cat_:917510207297445958>
2022-09-15 06:08:48.956000 | LOGGING | Rip Van Winkle | 991540078310596608 | Ok
2022-09-15 06:08:38.767000 | LOGGING | Four | 991540078310596608 | Bro, you legit said "act like a normal person".
2022-09-15 06:08:15.293000 | LOGGING | Four | 991540078310596608 | But he through he did
2022-09-15 06:08:13.608000 | LOGGING | Rip Van Winkle | 991540078310596608 | Huh? Huh? Huh? Huh? Huh?
2022-09-15 06:08:10.608000 | LOGGING | Four | 991540078310596608 | I know
2022-09-15 06:07:58.564000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | U have no perms either?
2022-09-15 06:07:52.987000 | LOGGING | Four | 991540078310596608 | Maybe use your eyes
2022-09-15 06:07:44.820000 | LOGGING | Four | 991540078310596608 | Lmao dumbass
2022-09-15 06:07:40.197000 | LOGGING | Rip Van Winkle | 991540078310596608 | perms
2022-09-15 06:07:38.690000 | LOGGING | Rip Van Winkle | 991540078310596608 | i have no image eprms
2022-09-15 06:07:35.602000 | LOGGING | Rip Van Winkle | 991540078310596608 | oh wait its
2022-09-15 06:07:27.937000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 06:07:04.761000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:BigCry:956938855699845130>
2022-09-15 06:06:58.027000 | LOGGING | Rip Van Winkle | 991540078310596608 | my ctrl stopped working
2022-09-15 06:06:47.363000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:supershock:971842266794696786>
2022-09-15 06:06:44.285000 | LOGGING | Rip Van Winkle | 991540078310596608 | gueess
2022-09-15 06:06:41.927000 | LOGGING | Rip Van Winkle | 991540078310596608 | GUESS
2022-09-15 06:06:38.504000 | LOGGING | Four | 991540078310596608 | Who tf is pheonix
2022-09-15 06:06:20.051000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I've known Phoenix for 3 years
2022-09-15 06:06:19.659000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | I gots to go I'm eating
2022-09-15 06:06:07.894000 | LOGGING | Rip Van Winkle | 991540078310596608 | DAMN really
2022-09-15 06:06:03.833000 | LOGGING | Four | 991540078310596608 | When did yoy join
2022-09-15 06:05:59.605000 | LOGGING | Four | 991540078310596608 | Someone thats known the owner for a year
2022-09-15 06:05:58.866000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | But u dont
2022-09-15 06:05:46.682000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | Bro all I said was I felt bad for u
2022-09-15 06:05:34.972000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <a:animatedtroll:821896248797823006>
2022-09-15 06:05:32.755000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I'll tell Morgan bout what u doin
2022-09-15 06:05:23.014000 | LOGGING | Rip Van Winkle | 991540078310596608 | who are you
2022-09-15 06:05:20.836000 | LOGGING | Rip Van Winkle | 991540078310596608 | firstly
2022-09-15 06:05:15.075000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | Now I kinda feel bad for u but I dont
2022-09-15 06:05:12.276000 | LOGGING | Four | 991540078310596608 | Who tf r u
2022-09-15 06:05:02.372000 | LOGGING | 4s.trid | 991540078310596608 | Sounds more like a mf prison
2022-09-15 06:04:51.206000 | LOGGING | Rip Van Winkle | 991540078310596608 | why if your pfp a femboy :(
2022-09-15 06:04:48.488000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I have to walk through rivers as well..
2022-09-15 06:04:38.746000 | LOGGING | Four | 991540078310596608 | With 30 kilos
2022-09-15 06:04:35.352000 | LOGGING | Four | 991540078310596608 | And an 8km hike
2022-09-15 06:04:32.856000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:swag:997938856278110329>
2022-09-15 06:04:29.074000 | LOGGING | Four | 991540078310596608 | I have a 60 meter absail next year
2022-09-15 06:04:28.890000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | SHAME
2022-09-15 06:04:22.394000 | LOGGING | Rip Van Winkle | 991540078310596608 | i lived but decided to teach rush a lesson 😤
2022-09-15 06:04:21.074000 | LOGGING | Four | 991540078310596608 | Low ropes
2022-09-15 06:04:18.569000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Not excited
2022-09-15 06:04:13.951000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Lake rotoiti
2022-09-15 06:04:09.221000 | LOGGING | Four | 991540078310596608 | Mountainbiking
2022-09-15 06:04:08.039000 | LOGGING | 4s.trid | 991540078310596608 | OM
2022-09-15 06:04:08.010000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Fuck that's what I'm getting in 2 months
2022-09-15 06:04:01.071000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | Tf..
2022-09-15 06:04:00.340000 | LOGGING | Four | 991540078310596608 | Did 3 bushwalks
2022-09-15 06:03:53.985000 | LOGGING | Four | 991540078310596608 | Bruised my bone doing a 30 meter absail through an overhang
2022-09-15 06:03:43.431000 | LOGGING | 4s.trid | 991540078310596608 | Yeah my legs could never
2022-09-15 06:03:37.809000 | LOGGING | 4s.trid | 991540078310596608 | .
2022-09-15 06:03:26.623000 | LOGGING | Four | 991540078310596608 | I did an extreme uphill 5 hour hike with 20 kilos on my back
2022-09-15 06:03:24.297000 | LOGGING | 4s.trid | 991540078310596608 | HOW WAS IT
2022-09-15 06:03:14.588000 | LOGGING | 4s.trid | 991540078310596608 | Ooo
2022-09-15 06:03:09.903000 | LOGGING | Four | 991540078310596608 | Just came back from camp
2022-09-15 05:33:48.548000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | And how'd that work out for ya?
2022-09-15 04:15:30.090000 | LOGGING | Rip Van Winkle | 991540078310596608 | i got ambush twice <@792267719508099072>
2022-09-15 03:25:32.996000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | 😐
2022-09-15 03:18:03.895000 | LOGGING | Rip Van Winkle | 991540078310596608 | Yeah , just me
2022-09-15 03:04:16.273000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 03:04:06.531000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Chad detected
2022-09-15 03:04:02.455000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:chad:904122657195327539>
2022-09-15 03:03:51.590000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | YESSIRRR
2022-09-15 03:03:46.749000 | LOGGING | a-little-trolling | 991540078310596608 | Other than a few
2022-09-15 03:03:39.107000 | LOGGING | a-little-trolling | 991540078310596608 | Shots are shit
2022-09-15 03:03:01.579000 | LOGGING | Tempest_Rose | 991540078310596608 | I love bourbon and cola and vodka shots
2022-09-15 03:02:20.031000 | LOGGING | a-little-trolling | 991540078310596608 | I fuckin love bourbon
2022-09-15 03:01:11.335000 | LOGGING | Tempest_Rose | 991540078310596608 | i hate maths
2022-09-15 03:00:48.239000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | byezz
2022-09-15 03:00:42.590000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | stupid class😭
2022-09-15 03:00:32.280000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | gtg
2022-09-15 03:00:19.071000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Mid
2022-09-15 03:00:17.038000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 💀
2022-09-15 03:00:14.983000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | A sip?
2022-09-15 02:59:57.044000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | bro everytime im with lester he lets me take a sip of his burboun or energy drink
2022-09-15 02:59:34.197000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:Yeehaw:987788087344132147>
2022-09-15 02:59:27.523000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bourbon kid right here
2022-09-15 02:59:23.105000 | LOGGING | Tempest_Rose | 991540078310596608 | Same
2022-09-15 02:59:18.513000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | U SPELT IT WRONG
2022-09-15 02:59:10.379000 | LOGGING | alizae_fowke | 991540078310596608 | yeah
2022-09-15 02:59:05.284000 | LOGGING | alizae_fowke | 991540078310596608 | i gtg byez
2022-09-15 02:58:58.754000 | LOGGING | alizae_fowke | 991540078310596608 | lol i am aloud to drink acahol
2022-09-15 02:58:47.894000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:medWheeze:783760323520757770>
2022-09-15 02:58:44.109000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Whatever it is, ik it ain't juice
2022-09-15 02:58:37.734000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | i dont drnik
2022-09-15 02:58:32.747000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:supershock:971842266794696786>
2022-09-15 02:58:32.082000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | no
2022-09-15 02:58:28.111000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Or ur grounded for drinking alcohol
2022-09-15 02:58:25.698000 | LOGGING | alizae_fowke | 991540078310596608 | lol shame
2022-09-15 02:58:11.584000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | my mum grounded me last night bc i suck at babysitting
2022-09-15 02:58:00.246000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Knew it
2022-09-15 02:57:58.752000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Hehehe
2022-09-15 02:57:58.390000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | like actual
2022-09-15 02:57:58.327000 | LOGGING | alizae_fowke | 991540078310596608 | same
2022-09-15 02:57:52.505000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | um ok im grounded
2022-09-15 02:57:52.179000 | LOGGING | alizae_fowke | 991540078310596608 | lol
2022-09-15 02:57:50.618000 | LOGGING | alizae_fowke | 991540078310596608 | tbh he is right
2022-09-15 02:57:37.095000 | LOGGING | Tempest_Rose | 991540078310596608 | ewwww wtf
2022-09-15 02:57:24.297000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:saywhat:986446645451456522>
2022-09-15 02:57:18.738000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Who ever said you needed ur mother for alcohol
2022-09-15 02:57:09.821000 | LOGGING | alizae_fowke | 991540078310596608 | wtf eww
2022-09-15 02:57:07.238000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | ew not that video
2022-09-15 02:56:53.416000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Nothings as bad as this
2022-09-15 02:56:47.019000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | my mum doesnt drink so how would i get it?
2022-09-15 02:56:38.609000 | LOGGING | alizae_fowke | 991540078310596608 | ummm
2022-09-15 02:56:32.738000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | EHHHH people will be people
2022-09-15 02:56:32.158000 | LOGGING | alizae_fowke | 991540078310596608 | lol
2022-09-15 02:56:26.852000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Probably alcohol or something
2022-09-15 02:56:25.583000 | LOGGING | Tempest_Rose | 991540078310596608 | my brain hurts
2022-09-15 02:56:09.570000 | LOGGING | alizae_fowke | 991540078310596608 | it is something
2022-09-15 02:56:09.234000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I'm smellin cap
2022-09-15 02:56:05.140000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | bro i forgot the name IM ALREADY CONFUSED ENOUGH WITH MY FRENCH TEACHER TEACHING ME MAORI OR SOME SHIT
2022-09-15 02:56:03.416000 | LOGGING | alizae_fowke | 991540078310596608 | lol
2022-09-15 02:55:50.548000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:hmmm_emoji:998048501449642135>
2022-09-15 02:55:45.550000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | OMG WE FORGOT THE JUICE
2022-09-15 02:55:40.515000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Instead of
2022-09-15 02:55:36.546000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Who tf says. OMG WE FORGOT THE THING
2022-09-15 02:55:32.415000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | its is
2022-09-15 02:55:28.435000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I know it ain't juice
2022-09-15 02:55:25.173000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | bro what is up with u?? its my juice
2022-09-15 02:55:06.751000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 🧢
2022-09-15 02:55:00.154000 | LOGGING | alizae_fowke | 991540078310596608 | i have done that but no it is something else
2022-09-15 02:54:48.935000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | um no we arent its my juice
2022-09-15 02:54:38.647000 | LOGGING | alizae_fowke | 991540078310596608 | ok yayyayayayayayyaya
2022-09-15 02:54:34.975000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Stealing energy drinks?
2022-09-15 02:54:30.664000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Ayo
2022-09-15 02:54:24.730000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | meet me in gym u can open it
2022-09-15 02:54:10.408000 | LOGGING | alizae_fowke | 991540078310596608 | drink it beffoer  end of school
2022-09-15 02:54:07.909000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:medWheeze:783760323520757770>
2022-09-15 02:53:59.719000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 02:53:51.513000 | LOGGING | alizae_fowke | 991540078310596608 | ik
2022-09-15 02:53:50.113000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | WE FORGOT THE THING
2022-09-15 02:53:43.025000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | no they deserve to be killed not me
2022-09-15 02:53:37.114000 | LOGGING | alizae_fowke | 991540078310596608 | WHAT
2022-09-15 02:53:26.770000 | LOGGING | alizae_fowke | 991540078310596608 | bitch i will kill u isted of those to boys
2022-09-15 02:52:43.606000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | alizae...
2022-09-15 02:52:30.507000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 02:52:21.508000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | No it cannot. Doesn't mean I'll listen to it
2022-09-15 02:52:21.316000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | AHHHHH SHAMEE
2022-09-15 02:52:14.846000 | LOGGING | alizae_fowke | 991540078310596608 | ella brown is siting on my table 😭
2022-09-15 02:51:52.173000 | LOGGING | a-little-trolling | 991540078310596608 | Christ's love can't be silenced
2022-09-15 02:51:44.477000 | LOGGING | Rip Van Winkle | 991540078310596608 | Just you left is it?
2022-09-15 02:51:38.989000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | sure u can come to maata waaka with me
2022-09-15 02:51:31.097000 | LOGGING | alizae_fowke | 991540078310596608 | lol
2022-09-15 02:51:24.439000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Shut yo giggity riggity ass up <a:animatedtroll:821896248797823006>
2022-09-15 02:51:20.650000 | LOGGING | a-little-trolling | 991540078310596608 | Christ beats Terminator rip off
2022-09-15 02:51:13.630000 | LOGGING | alizae_fowke | 991540078310596608 | help meee
2022-09-15 02:50:57.247000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | idkk
2022-09-15 02:50:49.133000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 02:50:45.779000 | LOGGING | alizae_fowke | 991540078310596608 | lol y
2022-09-15 02:50:37.168000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | pftttt trying not to laugh rn
2022-09-15 02:50:18.782000 | LOGGING | a-little-trolling | 991540078310596608 | Why won't you accept Christ's love mason
2022-09-15 02:50:11.560000 | LOGGING | alizae_fowke | 991540078310596608 | lol
2022-09-15 02:49:30.312000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 02:49:27.523000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | lol
2022-09-15 02:48:50.976000 | LOGGING | alizae_fowke | 991540078310596608 | if u want
2022-09-15 02:48:40.397000 | LOGGING | Rip Van Winkle | 991540078310596608 | Best peice of music to ever
2022-09-15 02:48:37.985000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I should edit the bot to make it, no links
2022-09-15 02:48:35.179000 | LOGGING | alizae_fowke | 991540078310596608 | hahhahahha
2022-09-15 02:48:26.846000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Nein
2022-09-15 02:48:24.387000 | LOGGING | ๖ۣۜƊบϻ乃aຮຮ₯ | 991540078310596608 | BAHAHAAHA
2022-09-15 02:48:17.911000 | LOGGING | Rip Van Winkle | 991540078310596608 | https://youtu.be/nMAaG-9qhS8
2022-09-15 02:48:16.006000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-15 02:48:11.141000 | LOGGING | alizae_fowke | 991540078310596608 | lol that so hot
2022-09-15 02:48:02.742000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Them rn
